id,name,status,species,type,gender,origin_id,origin_name,origin_url,location_id,location_name,location_url,image_url,image_file,episode_ids,episode_urls,url,created
438,Michael's Lawyer,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/438.jpeg,images/characters/438-michael-s-lawyer.jpeg,12,https://rickandmortyapi.com/api/episode/12,https://rickandmortyapi.com/api/character/438,2018-05-01T11:57:16.266Z
439,Veterinary,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/439.jpeg,images/characters/439-veterinary.jpeg,12,https://rickandmortyapi.com/api/episode/12,https://rickandmortyapi.com/api/character/439,2018-05-01T11:58:43.275Z
440,Veterinary Nurse,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/440.jpeg,images/characters/440-veterinary-nurse.jpeg,12,https://rickandmortyapi.com/api/episode/12,https://rickandmortyapi.com/api/character/440,2018-05-01T11:59:15.544Z
441,Bearded Jerry,Alive,Human,,Male,,unknown,,44,Jerryboree,https://rickandmortyapi.com/api/location/44,https://rickandmortyapi.com/api/character/avatar/441.jpeg,images/characters/441-bearded-jerry.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/441,2018-05-01T12:09:22.636Z
442,Shaved Head Jerry,Alive,Human,,Male,,unknown,,44,Jerryboree,https://rickandmortyapi.com/api/location/44,https://rickandmortyapi.com/api/character/avatar/442.jpeg,images/characters/442-shaved-head-jerry.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/442,2018-05-01T12:10:35.123Z
443,Tank Top Jerry,Alive,Human,,Male,,unknown,,44,Jerryboree,https://rickandmortyapi.com/api/location/44,https://rickandmortyapi.com/api/character/avatar/443.jpeg,images/characters/443-tank-top-jerry.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/443,2018-05-01T12:23:37.165Z
444,Pink Polo Shirt Jerry,Alive,Human,,Male,,unknown,,44,Jerryboree,https://rickandmortyapi.com/api/location/44,https://rickandmortyapi.com/api/character/avatar/444.jpeg,images/characters/444-pink-polo-shirt-jerry.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/444,2018-05-01T12:27:08.632Z
445,Jerryboree Keeper,Alive,Alien,,Female,,unknown,,44,Jerryboree,https://rickandmortyapi.com/api/location/44,https://rickandmortyapi.com/api/character/avatar/445.jpeg,images/characters/445-jerryboree-keeper.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/445,2018-05-01T13:09:57.921Z
446,Jerryboree Receptionist,Alive,Alien,,Male,,unknown,,44,Jerryboree,https://rickandmortyapi.com/api/location/44,https://rickandmortyapi.com/api/character/avatar/446.jpeg,images/characters/446-jerryboree-receptionist.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/446,2018-05-01T13:11:26.665Z
447,Anchor Gear,Alive,Alien,Gear-Person,Male,57,Gear World,https://rickandmortyapi.com/api/location/57,57,Gear World,https://rickandmortyapi.com/api/location/57,https://rickandmortyapi.com/api/character/avatar/447.jpeg,images/characters/447-anchor-gear.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/447,2018-05-01T13:34:56.141Z
448,Gear Cop,Dead,Alien,Gear-Person,Male,57,Gear World,https://rickandmortyapi.com/api/location/57,57,Gear World,https://rickandmortyapi.com/api/location/57,https://rickandmortyapi.com/api/character/avatar/448.jpeg,images/characters/448-gear-cop.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/448,2018-05-01T13:38:21.237Z
449,Roy's Mum,Alive,Human,Game,Female,32,Roy: A Life Well Lived,https://rickandmortyapi.com/api/location/32,32,Roy: A Life Well Lived,https://rickandmortyapi.com/api/location/32,https://rickandmortyapi.com/api/character/avatar/449.jpeg,images/characters/449-roy-s-mum.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/449,2018-05-01T13:55:27.886Z
450,Roy's Wife,Alive,Human,Game,Male,32,Roy: A Life Well Lived,https://rickandmortyapi.com/api/location/32,32,Roy: A Life Well Lived,https://rickandmortyapi.com/api/location/32,https://rickandmortyapi.com/api/character/avatar/450.jpeg,images/characters/450-roy-s-wife.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/450,2018-05-01T13:57:55.888Z
451,Roy's Son,Alive,Human,Game,Male,32,Roy: A Life Well Lived,https://rickandmortyapi.com/api/location/32,32,Roy: A Life Well Lived,https://rickandmortyapi.com/api/location/32,https://rickandmortyapi.com/api/character/avatar/451.jpeg,images/characters/451-roy-s-son.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/451,2018-05-01T13:59:18.964Z
452,Simon,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/452.jpeg,images/characters/452-simon.jpeg,16,https://rickandmortyapi.com/api/episode/16,https://rickandmortyapi.com/api/character/452,2018-05-01T14:20:10.187Z
453,Vampire Master's Assistant,Alive,Mythological Creature,Vampire,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/453.jpeg,images/characters/453-vampire-master-s-assistant.jpeg,18,https://rickandmortyapi.com/api/episode/18,https://rickandmortyapi.com/api/character/453,2018-05-01T15:20:15.582Z
454,Arbolian Mentirososian,Alive,Alien,,unknown,75,Árboles Mentirosos,https://rickandmortyapi.com/api/location/75,16,St. Gloopy Noops Hospital,https://rickandmortyapi.com/api/location/16,https://rickandmortyapi.com/api/character/avatar/454.jpeg,images/characters/454-arbolian-mentirososian.jpeg,16|19|21,https://rickandmortyapi.com/api/episode/16|https://rickandmortyapi.com/api/episode/19|https://rickandmortyapi.com/api/episode/21,https://rickandmortyapi.com/api/character/454,2018-05-01T15:30:21.493Z
455,St. Gloopy Noops Nurse,Alive,Alien,,Female,,unknown,,16,St. Gloopy Noops Hospital,https://rickandmortyapi.com/api/location/16,https://rickandmortyapi.com/api/character/avatar/455.jpeg,images/characters/455-st-gloopy-noops-nurse.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/455,2018-05-01T15:34:19.679Z
456,Nano Doctor,Alive,Alien,Nano Alien,Male,,unknown,,16,St. Gloopy Noops Hospital,https://rickandmortyapi.com/api/location/16,https://rickandmortyapi.com/api/character/avatar/456.jpeg,images/characters/456-nano-doctor.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/456,2018-05-01T15:42:07.919Z
457,Funny Songs Presenter,Alive,Human,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/457.jpeg,images/characters/457-funny-songs-presenter.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/457,2018-05-01T16:08:23.458Z
458,Tax Attorney,unknown,Human,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/458.jpeg,images/characters/458-tax-attorney.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/458,2018-05-01T16:11:17.925Z
459,Butthole Ice Cream Guy,Alive,Alien,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/459.jpeg,images/characters/459-butthole-ice-cream-guy.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/459,2018-05-01T16:53:23.462Z
460,Traflorkian Journalist,Alive,Alien,Traflorkian,Male,,unknown,,16,St. Gloopy Noops Hospital,https://rickandmortyapi.com/api/location/16,https://rickandmortyapi.com/api/character/avatar/460.jpeg,images/characters/460-traflorkian-journalist.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/460,2018-05-01T17:03:39.846Z
461,Communication's Responsible Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/461.jpeg,images/characters/461-communication-s-responsible-rick.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/461,2018-05-22T16:06:28.494Z
462,Teleportation's Responsible Rick,unknown,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/462.jpeg,images/characters/462-teleportation-s-responsible-rick.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/462,2018-05-22T16:16:02.653Z
463,SEAL Team Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/463.jpeg,images/characters/463-seal-team-rick.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/463,2018-05-22T16:21:44.379Z
464,SEAL Team Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/464.jpeg,images/characters/464-seal-team-rick.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/464,2018-05-22T16:21:58.176Z
465,SEAL Team Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/465.jpeg,images/characters/465-seal-team-rick.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/465,2018-05-22T16:22:12.309Z
466,SEAL Team Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/466.jpeg,images/characters/466-seal-team-rick.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/466,2018-05-22T16:23:24.470Z
467,Morphizer-XE Customer Support,Alive,Alien,,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/467.jpeg,images/characters/467-morphizer-xe-customer-support.jpeg,26,https://rickandmortyapi.com/api/episode/26,https://rickandmortyapi.com/api/character/467,2018-05-22T16:46:18.038Z
468,Morphizer-XE Customer Support,Alive,Alien,,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/468.jpeg,images/characters/468-morphizer-xe-customer-support.jpeg,26,https://rickandmortyapi.com/api/episode/26,https://rickandmortyapi.com/api/character/468,2018-05-22T16:46:37.603Z
469,Morphizer-XE Customer Support,unknown,Alien,,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/469.jpeg,images/characters/469-morphizer-xe-customer-support.jpeg,26,https://rickandmortyapi.com/api/episode/26,https://rickandmortyapi.com/api/character/469,2018-05-22T16:46:50.518Z
470,Alien Spa Employee,Alive,Alien,,Male,,unknown,,76,Alien Day Spa,https://rickandmortyapi.com/api/location/76,https://rickandmortyapi.com/api/character/avatar/470.jpeg,images/characters/470-alien-spa-employee.jpeg,27,https://rickandmortyapi.com/api/episode/27,https://rickandmortyapi.com/api/character/470,2018-05-22T17:01:59.602Z
471,Little Voltron,Alive,Robot,,Genderless,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/471.jpeg,images/characters/471-little-voltron.jpeg,27,https://rickandmortyapi.com/api/episode/27,https://rickandmortyapi.com/api/character/471,2018-05-22T17:07:21.833Z
472,Baby Rick,Alive,Human,Clone,Male,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/472.jpeg,images/characters/472-baby-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/472,2018-05-22T17:11:53.084Z
473,Bartender Morty,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/473.jpeg,images/characters/473-bartender-morty.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/473,2018-05-22T17:14:41.628Z
474,Dancer Cowboy Morty,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/474.jpeg,images/characters/474-dancer-cowboy-morty.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/474,2018-05-22T17:17:10.102Z
475,Dancer Morty,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/475.jpeg,images/characters/475-dancer-morty.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/475,2018-05-22T17:17:49.270Z
476,Flower Morty,Alive,Human,Human with a flower in his head,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/476.jpeg,images/characters/476-flower-morty.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/476,2018-05-22T17:18:46.129Z
477,Hairdresser Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/477.jpeg,images/characters/477-hairdresser-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/477,2018-05-22T17:19:36.127Z
478,Journalist Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/478.jpeg,images/characters/478-journalist-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/478,2018-05-22T17:22:18.417Z
479,Private Sector Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/479.jpeg,images/characters/479-private-sector-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/479,2018-05-22T17:23:18.546Z
480,Purple Morty,Alive,Alien,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/480.jpeg,images/characters/480-purple-morty.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/480,2018-05-22T17:24:38.571Z
481,Retired General Rick,unknown,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/481.jpeg,images/characters/481-retired-general-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/481,2018-05-22T17:29:50.642Z
482,Secret Service Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/482.jpeg,images/characters/482-secret-service-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/482,2018-05-22T17:32:32.561Z
483,Steve Jobs Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/483.jpeg,images/characters/483-steve-jobs-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/483,2018-05-22T17:33:33.815Z
484,Sheik Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/484.jpeg,images/characters/484-sheik-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/484,2018-05-22T17:35:26.250Z
485,Modern Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/485.jpeg,images/characters/485-modern-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/485,2018-05-22T17:36:56.925Z
486,Tan Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/486.jpeg,images/characters/486-tan-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/486,2018-05-22T17:37:37.764Z
